scenario_id,relative_hour,hop_band,exceedance_rate,node_count,residual_energy_q90,hydraulic_response_index_q90,is_active,defect_type,true_node,start_hour,duration_h,flow,abs_flow
21,7.833333,1-hop,0.0,2,0.010415192301364942,0.0037512204837538803,True,I,HS1308259,2,24,6.1481,6.1481
21,7.833333,2-hop,0.0,3,0.5645165666620848,0.7080998563052238,True,I,HS1308259,2,24,6.1481,6.1481
21,7.833333,3+-hop,0.02459016393442623,122,0.025416247694210133,0.02083144526492446,True,I,HS1308259,2,24,6.1481,6.1481
21,8.0,0-hop,0.0,1,5.2525391602609724e-05,0.00018970281177988548,True,I,HS1308259,2,24,6.1481,6.1481
21,8.0,1-hop,0.0,2,0.01022050066082216,0.0036723306370946263,True,I,HS1308259,2,24,6.1481,6.1481
21,8.0,2-hop,0.0,3,0.5648476362700586,0.7085717560711238,True,I,HS1308259,2,24,6.1481,6.1481
21,8.0,3+-hop,0.02459016393442623,122,0.02565455444408424,0.0208331764018666,True,I,HS1308259,2,24,6.1481,6.1481
21,8.166667,0-hop,0.0,1,0.0003637015285949754,0.0013135590334119704,True,I,HS1308259,2,24,6.1481,6.1481
21,8.166667,1-hop,0.0,2,0.010383608520410897,0.003738965658014354,True,I,HS1308259,2,24,6.1481,6.1481
21,8.166667,2-hop,0.0,3,0.5651027052107138,0.7088920536244316,True,I,HS1308259,2,24,6.1481,6.1481
21,8.166667,3+-hop,0.02459016393442623,122,0.026027797934103796,0.02078944605719456,True,I,HS1308259,2,24,6.1481,6.1481
21,8.333333,0-hop,0.0,1,4.874458699673943e-06,1.7604790616870484e-05,True,I,HS1308259,2,24,6.1481,6.1481
21,8.333333,1-hop,0.0,2,0.00991871118870535,0.003565897556633768,True,I,HS1308259,2,24,6.1481,6.1481
21,8.333333,2-hop,0.0,3,0.5653562602596675,0.7092107570661645,True,I,HS1308259,2,24,6.1481,6.1481
21,8.333333,3+-hop,0.02459016393442623,122,0.026359840270073584,0.020837377961432757,True,I,HS1308259,2,24,6.1481,6.1481
21,8.5,0-hop,0.0,1,0.00018874337660995942,0.0006816731518848913,True,I,HS1308259,2,24,6.1481,6.1481
21,8.5,1-hop,0.0,2,0.010196376362601465,0.00367051937710752,True,I,HS1308259,2,24,6.1481,6.1481
21,8.5,2-hop,0.0,3,0.5655756241976619,0.7094801962650334,True,I,HS1308259,2,24,6.1481,6.1481
21,8.5,3+-hop,0.02459016393442623,122,0.026957266568681432,0.02095291208856912,True,I,HS1308259,2,24,6.1481,6.1481
21,8.666667,0-hop,0.0,1,0.0001596783482652995,0.0005767007293438263,True,I,HS1308259,2,24,6.1481,6.1481
21,8.666667,1-hop,0.0,2,0.010225829022071753,0.0036782155553988912,True,I,HS1308259,2,24,6.1481,6.1481
21,8.666667,2-hop,0.0,3,0.5658447058999521,0.7098218183718384,True,I,HS1308259,2,24,6.1481,6.1481
21,8.666667,3+-hop,0.02459016393442623,122,0.027318630423396585,0.021269008065362593,True,I,HS1308259,2,24,6.1481,6.1481
21,8.833333,0-hop,0.0,1,0.00020250041680565042,0.000731358630227176,True,I,HS1308259,2,24,6.1481,6.1481
21,8.833333,1-hop,0.0,2,0.010619356585950758,0.003819888249665274,True,I,HS1308259,2,24,6.1481,6.1481
21,8.833333,2-hop,0.0,3,0.566089513476336,0.7101279475482336,True,I,HS1308259,2,24,6.1481,6.1481
